ChainId;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;
1;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;3238485431302617384371;
1;WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;108109388;
1;WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;452703043;
1;sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;178348905999266604101;
1;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;12919859861083708259393;
1;VUSD+hemiBTC ;0x5B933Fc47431795a0c2eb8D183BEAE9722e1fD83;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;704276075;
1;frxUSD+VUSD ;0x766752eFbE71Ba7897B205B53EfBd34EC85CA0Cf;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;243185927;
1;frxUSD+VUSD ;0x766752eFbE71Ba7897B205B53EfBd34EC85CA0Cf;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;1021581797021001200244;
1;VUSD+msUSD ;0x28a72343bFf5e10b36E72d86b1041ED2447Dc0Cc;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;154419050;
1;VUSD+msUSD ;0x28a72343bFf5e10b36E72d86b1041ED2447Dc0Cc;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;308838101;
1;crvUSD+sVUSD ;0x543c88e9B7Bd90a4C14A31bdbf41dD509Ab666eD;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;197317690;
1;VUSD+crvUSD ;0x737e7700e03A8c451C9B72103554a40760F1B57A;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;172316893;
1;VUSD+crvUSD ;0x737e7700e03A8c451C9B72103554a40760F1B57A;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1632475825;
1;SDT+cvgSDT ;0x63DC752E11D4c9D0f2160DA20EdF2111FECB0a66;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;126689434;
1;evaUSDC+avUSD ;0x3285987Bbd0b695Ac48DC8571F519065B50aBA07;avUSD;0xf4c13D631450De6B12a19829E37c8e2826891dC4;39268653830967730677;
1;evaUSDC+avUSD ;0x3285987Bbd0b695Ac48DC8571F519065B50aBA07;evaUSDT;0x501eBf66d76A96D4FB26ccead42957653e16B8B8;50964707;
1;MIM+crv2pool ;0xEa1BCd7eF2B067fecD0bC6DBB4e09D6b1a684f4d;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;12907838303903314947012014;
1;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;1705893960225825869418679;
1;frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;4752960590;
1;pmUSD+frxUSD ;0x81d837437fD18736ffD3B5C9A5a2aA835c7637e7;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;7139673956;
1;DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;9535905128729843865496;
1;OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;288772453783285162919;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;20856437054261728120358;
1;msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;16641742684;
1;msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1864144531;
1;evaUSDT+evaUSDC ;0xbE6228125448E40F5DCBB2DbdF7fF3F5721000B4;evaUSDT;0x501eBf66d76A96D4FB26ccead42957653e16B8B8;1982206081;
8453;base-WETH+superOETHb ;0x92106DCFa053A8283213a062735649cbf0e718A2;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;4121479774;
8453;sdUSD+frxUSD ;0x1211B5cB09Ba1aDa8F11de757d5a13C5CA407162;frxUSD;0xe5020A6d073a794B6E7f05678707dE47986Fb0b6;182244896906466799282;
