Gauge Name;Pool Address;Reward Token;Reward Address;Reward Amount;
ethereum-wstUSR-02/22/2025;0x0d89f4583a6b5eceb76551d573ad49cD435f6064;SPECTRA;0x64FCC3A02eeEba05Ef701b7eed066c6ebD5d4E51;3486961206769299588896;
ethereum-wstUSR-02/22/2025;0x0d89f4583a6b5eceb76551d573ad49cD435f6064;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;477743;
ethereum-sw-stkGHO-03/25/2025;0x9429E06FFD09Cf97007791B8bF3845171f1425E8;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;476956584;
base-upLBTC-03/30/2025;0xA88595Fdb5898861d371598468A1e9484B33f55F;SPECTRA;0x64FCC3A02eeEba05Ef701b7eed066c6ebD5d4E51;6474233823305455829000;
ethereum-ipUSDCfusion-12/27/2025;0x4BC7bFb8acac5F73934f3DC421f9527CDBcac583;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;108318837;
