ChainId;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;
8453;base-WETH+superOETHb ;0x92106DCFa053A8283213a062735649cbf0e718A2;CRV;0x8Ee73c484A26e0A5df2Ee2a4960B789967dd0415;2137688215277017743362;
42161;sonic-CrossCurve WETH… ;0x5A37667fcb17De82a75FE837bBE0c25DE9EDE251;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;106134908366572922870846;
42161;sonic-CrossCurve WETH… ;0x7e66486D9Af4c208E0C9196244A79bf25c429802;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;106122042335914326522793;
42161;sonic-CrossCurve Stab… ;0xf0cF26Dd24FB0a8f88C19D7AAb9c70a28c215549;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;94259157561988058594588;
42161;sonic-CrossCurve Stab… ;0x6b576eC4BEa85d861E154adAb6BFB142083C2076;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;110089266318374913013496;
42161;sonic-CrossCurve Stab… ;0xc92F18Ff65fE563c6D22476460a59ABA22E7a075;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;110283293682107510513535;
42161;sonic-CrossCurve Stab… ;0xd8e309F20605E0eE8486c26957f95DBdAe99F913;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;105598389059468529082458;
42161;sonic-CrossCurve Stab… ;0x8E11046d5a05E123090726e88Bf66f977f27Bb6b;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;109402641985355935468535;
42161;sonic-CrossCurve WETH… ;0xdf31e363cD85acF7d5A897DBE3F335515F29d0F1;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;109402641985355935468535;
42161;sonic-CrossCurve WETH… ;0xF20EEb9A13301293d6ACF2D141e39DB0C4104640;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;109402641985355935468535;
42161;arbi-crvUSD+WETH+GMAC ;0xDa9A503E67A075AF2c3Ea840256b02891535471A;USDC;0xaf88d065e77c8cC2239327C5EDb3A432268e5831;382786933;
1;arbi-crvUSD+WETH+GMAC ;0xDa9A503E67A075AF2c3Ea840256b02891535471A;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;65564817;
1;ebUSD+USDC ;0xc26f3C4F14e90649260A19896E27674Ba188862e;ebUSD;0x09fD37d9AA613789c517e76DF1c53aEce2b60Df4;581289298672110538795;
42161;uniBTC+brBTC ;0xAA7Fb75AC4A0729fB45C3aD165505B435973e812;USDC;0xaf88d065e77c8cC2239327C5EDb3A432268e5831;446398755;
1;uniETH+frxETH ;0x86611888764D7F1787aAF9697894Ab0F78aA616b;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;231668161659650045775;
1;uniETH+frxETH ;0x86611888764D7F1787aAF9697894Ab0F78aA616b;FXS;0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0;255217900406870649709;
42161;WBTC+uniBTC ;0xF73AAf236ffD467d2CC544055CA3559A0F7CD92C;USDC;0xaf88d065e77c8cC2239327C5EDb3A432268e5831;1402967516;
1;WETH+ASF ;0x1a38A26f1EB658f0CAef3A5A722e56d44511279B;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;3458713497;
1;scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;7426510685943422202565;
1;CVX+afCVX ;0x9755e37A291a37d8a0AB0828699A59b445477514;CVX;0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B;158577889595998583041;
1;frxUSD+USDf ;0xbb6c782738bc37484d0773f3D6bEce4DDc20cBdF;USDf;0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2;860870805529214566386;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;22762074729204709478743;
1;OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;CRV;0xD533a949740bb3306d119CC777fa900bA034cd52;964539607719278888012;
42161;sonic-CrossCurve Stab… ;0xb6492b8077A3Ae49A5a33a4FD21ea1983dafE5FE;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;110399999999999999835863;
42161;sonic-CrossCurve WETH… ;0x549E9c98A1C18B05aE35EAF16eCc816D721602B8;EYWA;0x7A10F506E4c7658e6AD15Fdf0443d450B7FA80D7;110399999999999999835863;
1;msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;6968443995;
1;msUSD+FRAXBP ;0xd5f2e6612E41bE48461FDBA20061E3c778Fe6EC4;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;8748777888;
1;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;7975279964441706955080355;
1;USDC+USDf ;0x156527deF9a2AB4F54C849575f23dC4BB439d9d9;USDf;0xFa2B947eEc368f42195f24F36d2aF29f7c24CeC2;703030750849081453416;
