ChainId;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;
8453;base-WETH+superOETHb ;0x92106DCFa053A8283213a062735649cbf0e718A2;CRV;0x8Ee73c484A26e0A5df2Ee2a4960B789967dd0415;895958220327628103558;
8453;base-WETH+cbETH ;0xE9c898BA654deC2bA440392028D2e7A194E6dc3e;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;11235577928;
1;MUSD+crv2pool ;0x7D6b0D7e8F5E78c0890F9e512eD70F57fd225cac;MUSD;0xdD468A1DDc392dcdbEf6db6e34E89AA338F9F186;3324700049875375306612;
1;USDC+savUSD ;0x9C798b022B014A37FCbF871b8DE42D63c7ccD7f9;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1683717730;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;182820007597940529255857;
1;pmUSD+frxUSD ;0x81d837437fD18736ffD3B5C9A5a2aA835c7637e7;pmUSD;0xC0c17dD08263C16f6b64E772fB9B723Bf1344DdF;35632422076162975267625;
1;msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;3138699916;
1;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;11766972819801580771783680;
1;DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;7132226382614427516205;
1;ETH+ETHx ;0x7671299eA7B4bbE4f3fD305A994e6443b4be680E;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;269599758;
1;ynRWAx+ynUSDx ;0xb341f2d7e56524B52E3F7989A2E59366e1e5F18F;ynRWAx;0x01Ba69727E2860b37bc1a2bd56999c1aFb4C15D8;84830928610177877674;
1;OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OETH;0x856c4Efb76C1D1AE02e20CEB03A2A6a08b0b8dC3;52396110010444815;
1;OGN+OUSD+OETH ;0x92d956C1F89a2c71efEEB4Bac45d02016bdD2408;OUSD;0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86;299189000721875407985;
1;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;1155744514725008008587;
