Gauge Name;Pool Address;Reward Token;Reward Address;Reward Amount;
base-sw-mwETH-01/25/2025;0xdaF28BEdAEf3a960188B69E3283D43a9Ed76f57f;SPECTRA;0x64FCC3A02eeEba05Ef701b7eed066c6ebD5d4E51;42543956541924648186;
ethereum-wstUSR-02/22/2025;0x0d89f4583a6b5eceb76551d573ad49cD435f6064;SPECTRA;0x64FCC3A02eeEba05Ef701b7eed066c6ebD5d4E51;29719883635786494143446;
ethereum-sw-stkGHO-03/25/2025;0x9429E06FFD09Cf97007791B8bF3845171f1425E8;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;1575394635;
opmainnet-sMONEY-02/05/2025;0xdaF28BEdAEf3a960188B69E3283D43a9Ed76f57f;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;13325072;
base-upLBTC-03/30/2025;0xA88595Fdb5898861d371598468A1e9484B33f55F;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;1356066767;
