ChainId;Gauge Name;Gauge Address;Reward Token;Reward Address;Reward Amount;
1;CRV+sdCRV ;0x26F7786de3E6D9Bd37Fcf47BE6F2bC455a21b74A;SDT;0x73968b9a57c6E53d41345FD57a6E6ae27d6CDB2F;4270533650249412546980;
1;FRAX+USDC ;0xCFc25170633581Bf896CB6CDeE170e3E3Aa59503;WFRAX;0x04ACaF8D2865c0714F79da09645C13FD2888977f;555602283130275090033;
1;MUSD+crv2pool ;0x7D6b0D7e8F5E78c0890F9e512eD70F57fd225cac;MUSD;0xdD468A1DDc392dcdbEf6db6e34E89AA338F9F186;2305943537767047149534;
1;WETH+SPC ;0x46b17b13490fF4dcd435d5d06f9Bf8649e2911Aa;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;410905654;
1;WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;168144823;
1;WBTC+cbBTC+hemiBTC ;0xeCBcF829742987c0600e0ee1117a32d09451882E;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1519833304;
1;ynRWAx+ynUSDx ;0xb341f2d7e56524B52E3F7989A2E59366e1e5F18F;ynRWAx;0x01Ba69727E2860b37bc1a2bd56999c1aFb4C15D8;230122842262703691253;
1;WETH+ASF ;0x1a38A26f1EB658f0CAef3A5A722e56d44511279B;USDT;0xdAC17F958D2ee523a2206206994597C13D831ec7;242721014;
1;USDC+savUSD ;0x9C798b022B014A37FCbF871b8DE42D63c7ccD7f9;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;1282447693;
1;OETH+WETH ;0x36cC1d791704445A5b6b9c36a667e511d4702F3f;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;259424909778684127398172;
1;OUSD+USDC ;0x1eF8B6Ea6434e722C916314caF8Bf16C81cAF2f9;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;19567489183526183873327;
1;frxUSD+OUSD ;0x928961d0C4F6E8C683bd5695527D060f18d7d60b;OGN;0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26;9548200016176231811139;
1;frxUSD+msUSD ;0x6a253c9fe5AaFF662e072Aa694CE53b917aDb278;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;2720458215;
1;msETH+WETH ;0x4e227d29b33B77113F84bcC189a6F886755a1f24;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;12542178377;
1;MIM+3Crv ;0xd8b712d29381748dB89c36BCa0138d7c75866ddF;SPELL;0x090185f2135308BaD17527004364eBcC2D37e5F6;28916689036173168221832960;
1;DOLA+sUSDe ;0x8f5e52BE9B7BDe850BA13e40284F63f14677058f;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;28809930233590519579113;
1;DOLA+wstUSR ;0xd93b3CD2718321DDB341845925DB273aEdEC4D56;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;8992083487840370209621;
1;DOLA+sUSDS ;0x8B0aBcFC78a5c14520682FCD76A0E52B71126079;DOLA;0x865377367054516e17014CcdED1e7d814EDC9ce4;1304733682549387011992;
1;scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;ASF;0x59a529070fBb61e6D6c91f952CcB7f35c34Cf8Aa;2260297459112703352715;
1;scrvUSD+USDaf ;0x3e56EC9bD2992D9220eD615CEaeC59613cCac730;opASF;0x7fE24F1A024D33506966CB7CA48Bab8c65fB632d;12054919781934418027141;
1;iUSD+USDC ;0x1423F745C0eFBB7f9DB9CFaD3403F90D16b10857;USDC;0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48;175192333;
8453;sdUSD+sfrxUSD ;0xf652cdFC38E1D2fB48d6aC022AadFc2501fd437b;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;1551288291;
8453;litUSD+sfrxUSD ;0x68d11cdc980EDd8dF5B0e9405a81e802fA30688c;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;285961667;
8453;base-WETH+superOETHb ;0x92106DCFa053A8283213a062735649cbf0e718A2;CRV;0x8Ee73c484A26e0A5df2Ee2a4960B789967dd0415;1427633136827940002967;
8453;dUSD+sfrxUSD ;0x91C95Bb84AA561D93d165Ff24D0e54E6B006447C;USDC;0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913;332905248;
